model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
softmax_logistic_classifier__baseline,maturity3_train_utility,overall,64800,0.037253086419753084,0.004086558466244095,0.5435198128440202,0.30654515327257664,139.04717664447872,1674
softmax_logistic_classifier__baseline,maturity3_train_utility,same_algorithm,48240,0.034328358208955224,-0.0027990419155546446,0.02233544619874329,0.016304347826086956,138.06009948325297,1629
softmax_logistic_classifier__baseline,maturity3_train_utility,dimension_40,21600,0.038842592592592595,-0.0033450949211268582,0.33008468202477553,0.10607866507747318,102.04800218798381,750
softmax_logistic_classifier__baseline,maturity3_train_utility,FE_ratio_025_035,25920,0.042708333333333334,-0.0028024166862512484,0.012672896721378708,0.014453477868112014,74.23184705634726,1091
softmax_logistic_classifier__baseline,maturity3_callcap_0.9,overall,64800,0.03677469135802469,0.004067048321477203,0.5382061297166758,0.3067561896768779,136.36316270114753,1652
softmax_logistic_classifier__baseline,maturity3_callcap_0.9,same_algorithm,48240,0.03391376451077944,-0.002747914734039029,0.02163025622845774,0.01589242053789731,135.4979227020621,1610
softmax_logistic_classifier__baseline,maturity3_callcap_0.9,dimension_40,21600,0.038287037037037036,-0.0032532637466197766,0.33008468202477553,0.10761789600967352,100.06444881863084,738
softmax_logistic_classifier__baseline,maturity3_callcap_0.9,FE_ratio_025_035,25920,0.04216820987654321,-0.0027428526387278064,0.011910859253630729,0.013723696248856358,72.59214539966207,1078
softmax_logistic_classifier__baseline,maturity3_callcap_0.8,overall,64800,0.0362962962962963,0.004016732879241295,0.5314403468878445,0.30654761904761907,134.59636599953487,1631
softmax_logistic_classifier__baseline,maturity3_callcap_0.8,same_algorithm,48240,0.03345771144278607,-0.0027170910069706025,0.020021525987361476,0.01486988847583643,133.79243671183147,1590
softmax_logistic_classifier__baseline,maturity3_callcap_0.8,dimension_40,21600,0.037870370370370374,-0.00319634110103782,0.33008468202477553,0.10880195599022005,98.83491967406059,729
softmax_logistic_classifier__baseline,maturity3_callcap_0.8,FE_ratio_025_035,25920,0.041512345679012345,-0.0026807791235833036,0.011910859253630729,0.013940520446096654,70.98319988711654,1061
softmax_logistic_classifier__baseline,maturity3_callcap_0.7,overall,64800,0.035833333333333335,0.003999228765949554,0.5270597449756559,0.3079242032730405,132.47567651537804,1607
softmax_logistic_classifier__baseline,maturity3_callcap_0.7,same_algorithm,48240,0.032980928689883914,-0.0026776353154936905,0.019044225743309526,0.014456316781898177,131.75632585547083,1568
softmax_logistic_classifier__baseline,maturity3_callcap_0.7,dimension_40,21600,0.03740740740740741,-0.0031211994510988283,0.33008468202477553,0.11014851485148515,97.21186003537835,719
softmax_logistic_classifier__baseline,maturity3_callcap_0.7,FE_ratio_025_035,25920,0.040740740740740744,-0.002626155727520458,0.010854775879521963,0.013257575757575758,69.4345931616532,1042
softmax_logistic_classifier__baseline,maturity3_callcap_0.6,overall,64800,0.0354320987654321,0.003971343084477192,0.5219843837493394,0.3079268292682927,130.51147970666204,1589
softmax_logistic_classifier__baseline,maturity3_callcap_0.6,same_algorithm,48240,0.032587064676616914,-0.002640840682064934,0.017651360419594597,0.013994910941475827,129.79212904675487,1550
softmax_logistic_classifier__baseline,maturity3_callcap_0.6,dimension_40,21600,0.036944444444444446,-0.0030462846707508913,0.32960289613547633,0.11027568922305764,95.55021404330853,710
softmax_logistic_classifier__baseline,maturity3_callcap_0.6,FE_ratio_025_035,25920,0.04035493827160494,-0.002586210818722518,0.010854775879521963,0.01338432122370937,68.39922112561061,1032
softmax_logistic_classifier__baseline,maturity3_callcap_0.5,overall,64800,0.03479938271604938,0.0038007232316859133,0.5048668587530408,0.30643015521064304,128.848665478453,1564
softmax_logistic_classifier__baseline,maturity3_callcap_0.5,same_algorithm,48240,0.03206882255389718,-0.0026070477856479537,0.01748427998677346,0.012928248222365869,128.1392614943884,1527
softmax_logistic_classifier__baseline,maturity3_callcap_0.5,dimension_40,21600,0.03666666666666667,-0.0030045797950045607,0.32960289613547633,0.1111111111111111,94.6493887271878,704
