model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
linear_svm_classifier__baseline,maturity3_callcap_0.5,dimension_40,21600,0.03347222222222222,-0.0027400112554076756,0.29945746961388514,0.11618257261410789,86.21373563533403,639
linear_svm_classifier__baseline,maturity3_callcap_0.5,FE_ratio_025_035,25920,0.025733024691358023,-0.0019455452379318326,0.007285731200307865,0.008995502248875561,51.34447743092147,661
linear_svm_classifier__best_candidate,global_train_utility,overall,64800,0.038287037037037036,0.004230741122249893,0.5596279778139582,0.3067311567916163,141.6731278295249,1720
linear_svm_classifier__best_candidate,global_train_utility,same_algorithm,48240,0.035281923714759536,-0.002838824056661468,0.02680751347278049,0.01762632197414806,140.5867297420835,1672
linear_svm_classifier__best_candidate,global_train_utility,dimension_40,21600,0.03939814814814815,-0.003427096879976009,0.33008468202477553,0.1045828437132785,103.81924449912546,762
linear_svm_classifier__best_candidate,global_train_utility,FE_ratio_025_035,25920,0.04359567901234568,-0.0028372101811771455,0.013103840600185719,0.01504424778761062,75.18787168819392,1113
linear_svm_classifier__best_candidate,maturity3_train_utility,overall,64800,0.03939814814814815,0.0041348118620829636,0.5617945416373393,0.3008225616921269,149.499184296766,1785
linear_svm_classifier__best_candidate,maturity3_train_utility,same_algorithm,48240,0.036608623548922054,-0.0029872836543960355,0.030439971783728943,0.01868629671574179,148.24189786006465,1733
linear_svm_classifier__best_candidate,maturity3_train_utility,dimension_40,21600,0.04078703703703704,-0.0036891427984554644,0.3343795873762892,0.1021566401816118,109.86710111156725,791
linear_svm_classifier__best_candidate,maturity3_train_utility,FE_ratio_025_035,25920,0.04625771604938272,-0.0031045027216328514,0.01743299801737909,0.01751459549624687,82.66034574981185,1178
linear_svm_classifier__best_candidate,maturity3_callcap_0.9,overall,64800,0.038780864197530865,0.004202349569255255,0.5611246556850575,0.30441703143653004,144.6249897956746,1748
linear_svm_classifier__best_candidate,maturity3_callcap_0.9,same_algorithm,48240,0.03584162520729685,-0.002897947742194503,0.027149799926333477,0.017929438982070563,143.48535666887625,1698
linear_svm_classifier__best_candidate,maturity3_callcap_0.9,dimension_40,21600,0.039768518518518516,-0.0035272061334637186,0.33008468202477553,0.10360884749708964,105.98160437446,770
linear_svm_classifier__best_candidate,maturity3_callcap_0.9,FE_ratio_025_035,25920,0.04483024691358025,-0.002974355955307897,0.013473719800544078,0.01549053356282272,78.78919049034216,1144
linear_svm_classifier__best_candidate,maturity3_callcap_0.8,overall,64800,0.03845679012345679,0.004236626013425805,0.5610219860775005,0.3061797752808989,142.3275887386767,1729
linear_svm_classifier__best_candidate,maturity3_callcap_0.8,same_algorithm,48240,0.03546849087893864,-0.0028512400654123016,0.027149799926333477,0.018118059614260665,141.23217834090292,1680
linear_svm_classifier__best_candidate,maturity3_callcap_0.8,dimension_40,21600,0.03912037037037037,-0.0034333848180180585,0.33008468202477553,0.10532544378698225,103.95506396083375,756
linear_svm_classifier__best_candidate,maturity3_callcap_0.8,FE_ratio_025_035,25920,0.0441358024691358,-0.0028930565094879707,0.013473719800544078,0.015734265734265736,76.68190885468965,1126
linear_svm_classifier__best_candidate,maturity3_callcap_0.7,overall,64800,0.0379783950617284,0.00427017819706513,0.5580815814741292,0.30922389272653394,137.96857331125318,1700
linear_svm_classifier__best_candidate,maturity3_callcap_0.7,same_algorithm,48240,0.03492951907131012,-0.0027641240920890583,0.027149799926333477,0.018397626112759646,137.02970378778963,1654
linear_svm_classifier__best_candidate,maturity3_callcap_0.7,dimension_40,21600,0.03824074074074074,-0.0032527786337719646,0.33008468202477553,0.10774818401937046,100.0539703811181,737
linear_svm_classifier__best_candidate,maturity3_callcap_0.7,FE_ratio_025_035,25920,0.04324845679012346,-0.002762537182392732,0.013473719800544078,0.016057091882247992,73.29884789638109,1103
linear_svm_classifier__best_candidate,maturity3_callcap_0.6,overall,64800,0.03760802469135802,0.0043040766088106724,0.5574881452394103,0.3110381616741896,135.331010239923,1679
linear_svm_classifier__best_candidate,maturity3_callcap_0.6,same_algorithm,48240,0.03447346600331675,-0.002710412178020837,0.02680751347278049,0.01803968731208659,134.39214071645947,1633
linear_svm_classifier__best_candidate,maturity3_callcap_0.6,dimension_40,21600,0.03763888888888889,-0.0031477532464628836,0.33008468202477553,0.10947109471094711,97.78542201524196,724
