model_name,model_family,objective,eval_split,layer,group,label_source,dimension,FE_ratio,rows,u_gt_zero_rows,u_gt_zero_rate,mean_observed_utility,median_observed_utility,positive_utility_sum,mae,rmse,r2,pearson,spearman,roc_auc_u_gt_zero,average_precision_u_gt_zero,score_mean,score_median,candidate_id,base_model_name,estimator,feature_scheme,role,params_json
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,label_source,label_source=same_algorithm,same_algorithm,,,120000,3451,0.028758333333333334,-0.10713665760576366,-0.06743423570665175,832.2519217147483,,,,0.02660452061054299,0.09696035290660834,0.7098342751529528,0.055962282441076594,0.37943320149292487,0.37133978049780403,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,dimension,dimension=10,,10.0,,64800,2405,0.037114197530864194,-0.04022633237538057,-0.03715828153278458,308.0180086184804,,,,0.08518317489416484,0.3947101283065068,0.8110853543724768,0.14156956681675736,0.35217199507359936,0.32455969866479606,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,dimension,dimension=20,,20.0,,64800,3858,0.059537037037037034,-0.07228172978918257,-0.06716881295115272,823.0687800379324,,,,0.1138210435733407,0.3573938425427102,0.8098403960532615,0.21180413578774773,0.3782307227109904,0.36213519838867136,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,dimension,dimension=40,,40.0,,64800,5658,0.08731481481481482,-0.1531640918533896,-0.14272675969545875,1380.025477481347,,,,0.19220576368493897,0.3956386173108284,0.7862033715811132,0.2249069864670499,0.4029437862597691,0.4042401487763244,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.2,,,0.2,19440,1637,0.08420781893004116,-0.06196176210011554,-0.05049860667501493,304.44205064313394,,,,0.08493412424095148,0.020397042032827842,0.6681040249405777,0.16532308439166787,0.4705691924353955,0.4647151050183201,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.25,,,0.25,19440,1530,0.0787037037037037,-0.06684412289960417,-0.05379598025536793,289.0381601639173,,,,0.07978444475690293,0.06578423918113557,0.7720647901818462,0.20536010419504885,0.5277335621403915,0.5536162997441915,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.28,,,0.28,19440,1516,0.07798353909465021,-0.06678863875638497,-0.05595944523593056,294.83506110374555,,,,0.09198394359624246,0.08424345324014879,0.7728721135088696,0.20384978776551033,0.49500233994707377,0.5025388772397248,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.3,,,0.3,19440,1403,0.07217078189300412,-0.07045501341769796,-0.05769358257385397,275.8794546370344,,,,0.11131324898574319,0.15126500709151788,0.8106566880757623,0.23170957621081678,0.4756557600285103,0.45931665687615125,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.35,,,0.35,19440,1388,0.07139917695473251,-0.07482964941049443,-0.062069321341436653,257.6511044439708,,,,0.12429251623389982,0.12920861850256798,0.832015388142229,0.24421015584615377,0.3839014618111133,0.3350105899503787,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.4,,,0.4,19440,1376,0.07078189300411522,-0.08176159053440116,-0.06731035034538017,252.55187921031478,,,,0.11138608037816178,0.12777617448165662,0.8333792510350794,0.2314189160270061,0.3384278339548992,0.26968572988511885,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.45,,,0.45,19440,911,0.04686213991769547,-0.09574364894010993,-0.0740343803226563,214.80823720368133,,,,0.06208544549062949,0.022177139167715056,0.8495813872092631,0.20970195903028757,0.30347600655039325,0.2196079159951875,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.5,,,0.5,19440,752,0.03868312757201646,-0.10761678906395437,-0.08153801385084204,216.74610973067038,,,,0.03197245887810724,-0.024124440560745312,0.8547899095562519,0.18411832940245168,0.2800234561926334,0.19644324214053743,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.55,,,0.55,19440,784,0.040329218106995884,-0.12055088341199817,-0.09047622006570433,212.50845114181092,,,,-0.0020520521676350174,-0.05686238519571517,0.8354774384560857,0.16656035804868363,0.2601218605159997,0.17760631091130788,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,,,,-0.03620820304740668,-0.09852208003642353,0.8199054712029042,0.11131555294653868,0.24291020657145293,0.16013650521992798,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,,,,0.16161209926586148,0.0925587356009837,0.8119739966120854,0.17615979127628834,0.3904869771796888,0.353946325217541,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,,,,0.39619867494570365,0.3258843585342826,0.8622900646997669,0.5926146538568239,0.38976326885235757,0.37317862620855835,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,,,,0.010043845159388914,0.021141052363235303,0.7731988575983375,0.05080873833896129,0.39073541436668296,0.3464626158242683,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,,,,0.177897300859538,0.1478827108571057,0.81686307707385,0.2041954617751533,0.38468083783952906,0.3555335879035292,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,,,,0.32151106462316775,0.3117630794422838,0.8241397340852057,0.2813408116775934,0.38671255048398895,0.3493652966765157,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,,,,0.06418220067641657,0.0838592971700987,0.8176281047277314,0.07374458822953707,0.40006754321554827,0.3562467663138867,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,,,,-0.00993206632192805,-0.10737041252023816,0.7103510366770394,0.07286361344752305,0.4573054949773728,0.4617390711163977,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,,,,-0.06270147076077917,-0.11795174334310807,0.7172393983937093,0.07798675747593142,0.4853124079849025,0.510770365859635,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,,,,-0.06063874057371209,-0.10267688615583676,0.7414128310017855,0.0788017057925949,0.4605127410149048,0.44270553696387105,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,,,,0.011577754494418986,-0.0415444055146483,0.7752462970203401,0.08369373414708087,0.4617738827167536,0.3765287423237395,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,,,,0.01704041457947657,-0.03871962812176051,0.7864403418219794,0.08004711657822766,0.4000436256302919,0.28638439656885617,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.4,,,0.4,6480,800,0.12345679012345678,-0.07290554260108724,-0.07056462486829276,174.15917724891835,,,,0.3182438609810184,0.14172313179814666,0.862606073943662,0.4348951746693272,0.3730362837941254,0.24462662620543024,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.45,,,0.45,6480,243,0.0375,-0.10186903427734409,-0.07939845101548082,50.56190594132994,,,,0.0964455352851875,-0.03863201588352861,0.8060057099837621,0.09628271158931566,0.34815561201482376,0.20006379305577096,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.5,,,0.5,6480,477,0.07361111111111111,-0.08578559846269349,-0.08202974076197492,151.15391573733473,,,,0.2952080229435345,0.05407585679715477,0.8931596396071706,0.5133114344633489,0.32695006256336107,0.18765943478820188,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.55,,,0.55,6480,376,0.05802469135802469,-0.11228594071878435,-0.09215825578698267,79.68497550744864,,,,0.1758288866507285,0.03251851263924107,0.8290094915088814,0.20438551284374093,0.3071715813673096,0.17374766117426454,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__best_candidate,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.6,,,0.6,6480,447,0.06898148148148148,-0.11584131580446465,-0.10228898920926656,123.20350275094972,,,,0.27088151875603766,0.06586681118515783,0.87078710641064,0.3503326580814479,0.2846080797330422,0.16159539553356794,softmax_logistic_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=0.03,class_weight='balanced')",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,all,all,,,,194400,11921,0.06132201646090535,-0.08855738467265091,-0.06544428361600368,2511.1122661377594,,,,0.10593955726211152,0.16481674300002816,0.8016895924536368,0.19313950838868243,-0.25234739510774146,-0.20817503209122248,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,label_source,label_source=changed_algorithm,changed_algorithm,,,74400,8470,0.11384408602150538,-0.05859081542569486,-0.06280283172738645,1678.8603444230114,,,,0.2547294186341546,0.2702669606771403,0.843233610976258,0.3417224722156648,-0.2683689418524903,-0.23466700947431673,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,label_source,label_source=same_algorithm,same_algorithm,,,120000,3451,0.028758333333333334,-0.10713665760576366,-0.06743423570665175,832.2519217147483,,,,0.02868513130171242,0.09969852048312489,0.7038490251222843,0.05481508308986888,-0.24241403612599727,-0.19612815190346927,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,dimension,dimension=10,,10.0,,64800,2405,0.037114197530864194,-0.04022633237538057,-0.03715828153278458,308.0180086184804,,,,0.09266035614142007,0.3942515420426326,0.807950701044699,0.14139389419977588,-0.31193641519258175,-0.2640115974425782,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,dimension,dimension=20,,20.0,,64800,3858,0.059537037037037034,-0.07228172978918257,-0.06716881295115272,823.0687800379324,,,,0.11705364245690258,0.35417564580085453,0.8094200727173321,0.21244887291422593,-0.25000436899723744,-0.21097905642068465,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,dimension,dimension=40,,40.0,,64800,5658,0.08731481481481482,-0.1531640918533896,-0.14272675969545875,1380.025477481347,,,,0.19052740665984838,0.38895390471046604,0.7826683115625437,0.21978878262132687,-0.19510140113340538,-0.14344768360687218,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.2,,,0.2,19440,1637,0.08420781893004116,-0.06196176210011554,-0.05049860667501493,304.44205064313394,,,,0.07739332657672712,0.014548456113844538,0.6774241785761503,0.17037762008462376,-0.049786002770737206,-0.05413322018316123,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.25,,,0.25,19440,1530,0.0787037037037037,-0.06684412289960417,-0.05379598025536793,289.0381601639173,,,,0.09242353433782645,0.08161856754667915,0.7657592245906365,0.20243177833837475,0.06435036938205713,0.09324221458235457,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.28,,,0.28,19440,1516,0.07798353909465021,-0.06678863875638497,-0.05595944523593056,294.83506110374555,,,,0.10143728494294474,0.10057994123906665,0.7689629814891253,0.1999816259089372,0.012932920132390781,0.028546212155551087,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.3,,,0.3,19440,1403,0.07217078189300412,-0.07045501341769796,-0.05769358257385397,275.8794546370344,,,,0.12131232074194233,0.15851133750355356,0.8076503548913927,0.2279061029717547,-0.022740600474419708,-0.04802092600475755,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.35,,,0.35,19440,1388,0.07139917695473251,-0.07482964941049443,-0.062069321341436653,257.6511044439708,,,,0.12769180285576204,0.1316563383543178,0.8287429813711398,0.24252553872109892,-0.21464639120666532,-0.25226899189920615,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.4,,,0.4,19440,1376,0.07078189300411522,-0.08176159053440116,-0.06731035034538017,252.55187921031478,,,,0.11071510230973851,0.12941116896456942,0.8314040791011803,0.229812534863598,-0.31851459638427027,-0.37122997232943344,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.45,,,0.45,19440,911,0.04686213991769547,-0.09574364894010993,-0.0740343803226563,214.80823720368133,,,,0.05831001347994041,0.02223029945222878,0.8480003369684417,0.20779568875808654,-0.4063293640859201,-0.47430484871258943,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.5,,,0.5,19440,752,0.03868312757201646,-0.10761678906395437,-0.08153801385084204,216.74610973067038,,,,0.020900653316321016,-0.025493217675861695,0.8518023711882468,0.1809552996825073,-0.4738378196371578,-0.5270815094934325,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.55,,,0.55,19440,784,0.040329218106995884,-0.12055088341199817,-0.09047622006570433,212.50845114181092,,,,-0.016721016713252847,-0.05842391922851481,0.8341204312449679,0.16390657960004726,-0.5315494649831178,-0.5716956785326166,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,,,,-0.051768333739309,-0.09877997294120483,0.8176873814429619,0.10949123542393098,-0.5833530010495748,-0.6129548455385074,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
