model_name,model_family,objective,eval_split,layer,group,label_source,dimension,FE_ratio,rows,u_gt_zero_rows,u_gt_zero_rate,mean_observed_utility,median_observed_utility,positive_utility_sum,threshold_mode,threshold,decision_ela_call_rows,decision_ela_call_rate,mean_observed_utility_under_calls,positive_rows_captured,positive_row_capture_rate,utility_capture_rate,precision_u_gt_zero_under_calls,unhelpful_call_rows,unhelpful_call_rate_within_calls,unhelpful_call_cost_sum,decision_utility_sum,decision_mean_utility,always_ela_mean_utility,never_ela_mean_utility,best_observed_action_mean_utility,candidate_id,base_model_name,estimator,feature_scheme,role,params_json
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,top_05,0.8244550129584487,1222,0.056574074074074075,0.09994402908208307,331,0.22517006802721087,0.6213916570273145,0.27086743044189854,891,0.7291325695581015,39.64652506839096,122.13160353830551,0.005654240904551181,-0.040708791525251226,0.0,0.01205315213285318,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,top_10,0.7441338675491187,2320,0.10740740740740741,0.03523750782965332,496,0.33741496598639453,0.6824346636948189,0.21379310344827587,1824,0.7862068965517242,95.91954039572113,81.75101816479565,0.00378476935948128,-0.040708791525251226,0.0,0.01205315213285318,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,top_20,0.6200315578158618,4972,0.2301851851851852,-0.00694486569596789,845,0.5748299319727891,0.7888523863125575,0.16995172968624295,4127,0.830048270313757,239.90608120828608,-34.52987224035235,-0.0015986051963126087,-0.040708791525251226,0.0,0.01205315213285318,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,zero,0.0,21600,1.0,-0.05664202206459035,1908,1.0,1.0,0.08833333333333333,19692,0.9116666666666666,1615.8965846272713,-1223.4676765951515,-0.05664202206459035,-0.05664202206459035,0.0,0.018168005001487023,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,train_utility,0.918385202109539,815,0.037731481481481484,0.24981024239211574,387,0.2028301886792453,0.5750207488335627,0.47484662576687114,428,0.5251533742331288,22.05941701099233,203.59534754957437,0.009425710534702517,-0.05664202206459035,0.0,0.018168005001487023,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,top_05,0.8244550129584487,1416,0.06555555555555556,0.12921329549242647,498,0.2610062893081761,0.6115252307386427,0.3516949152542373,918,0.6483050847457628,57.01415211557966,182.96602641727588,0.00847064937117018,-0.05664202206459035,0.0,0.018168005001487023,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,top_10,0.7441338675491187,2749,0.12726851851851853,0.04629768479283747,760,0.39832285115303984,0.6921278467313401,0.27646416878865043,1989,0.7235358312113496,144.33863961589182,127.27233549551019,0.005892237754421768,-0.05664202206459035,0.0,0.018168005001487023,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,top_20,0.6200315578158618,5274,0.24416666666666667,-0.0008257433457486829,1180,0.6184486373165619,0.808725868770552,0.22373909745923398,4094,0.7762609025407661,321.7223799844335,-4.354970405478525,-0.00020161900025363543,-0.05664202206459035,0.0,0.018168005001487023,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,zero,0.0,21599,0.9999537037037037,-0.17723884153164357,367,1.0,1.0,0.016991527385527106,21232,0.9830084726144729,3918.4432787317746,-3828.1817382419695,-0.1772306360297208,-0.17723740317137815,0.0,0.004178775022676155,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,train_utility,0.918385202109539,839,0.038842592592592595,-0.08611924945928505,89,0.24250681198910082,0.33008468202477553,0.10607866507747318,750,0.8939213349225268,102.04800218798381,-72.25405029634014,-0.0033450949211268582,-0.17723740317137815,0.0,0.004178775022676155,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,top_05,0.8244550129584487,1707,0.07902777777777778,-0.1267298305832245,135,0.3678474114441417,0.4776440896668023,0.07908611599297012,1572,0.9209138840070299,259.44071214474036,-216.32782080556422,-0.010015176889146491,-0.17723740317137815,0.0,0.004178775022676155,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,top_10,0.7441338675491187,3098,0.14342592592592593,-0.1526153718823195,202,0.5504087193460491,0.6314069059471548,0.06520335700451904,2896,0.9347966429954809,529.7941820981175,-472.80242209142585,-0.0218890010227512,-0.17723740317137815,0.0,0.004178775022676155,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,top_20,0.6200315578158618,5592,0.2588888888888889,-0.17357712065253844,262,0.7138964577656676,0.7740312398085702,0.046852646638054364,5330,0.9531473533619457,1040.5085107813502,-970.643258688995,-0.04493718790226829,-0.17723740317137815,0.0,0.004178775022676155,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,zero,0.0,6480,1.0,-0.07854640971495502,296,1.0,1.0,0.04567901234567901,6184,0.9543209876543209,547.5381617533768,-508.98073495290856,-0.07854640971495502,-0.07854640971495502,0.0,0.005950220185257448,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,train_utility,0.918385202109539,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,-0.07854640971495502,0.0,0.005950220185257448,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,top_05,0.8244550129584487,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,-0.07854640971495502,0.0,0.005950220185257448,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,top_10,0.7441338675491187,1,0.00015432098765432098,-0.10680172392417987,0,0.0,0.0,0.0,1,1.0,0.10680172392417987,-0.10680172392417987,-1.648174751916356e-05,-0.07854640971495502,0.0,0.005950220185257448,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,top_20,0.6200315578158618,211,0.03256172839506173,-0.05837687021590877,4,0.013513513513513514,0.007060768844307607,0.018957345971563982,207,0.981042654028436,12.589764693426167,-12.317519615556751,-0.00190085179252419,-0.07854640971495502,0.0,0.005950220185257448,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,zero,0.0,6480,1.0,-0.08209066348445634,292,1.0,1.0,0.04506172839506173,6188,0.9549382716049383,567.4112345695777,-531.9474993792771,-0.08209066348445634,-0.08209066348445634,0.0,0.005472798640478487,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,train_utility,0.918385202109539,266,0.04104938271604938,-0.06370623024180733,0,0.0,0.0,0.0,266,1.0,16.94585724432075,-16.94585724432075,-0.002615101426592708,-0.08209066348445634,0.0,0.005472798640478487,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,top_05,0.8244550129584487,501,0.07731481481481481,-0.07990988891219235,33,0.11301369863013698,0.15656240169990598,0.0658682634730539,468,0.9341317365269461,45.5871418996513,-40.03485434500836,-0.006178218263118575,-0.08209066348445634,0.0,0.005472798640478487,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,top_10,0.7441338675491187,888,0.13703703703703704,-0.07811121514460141,92,0.3150684931506849,0.38284622197921947,0.1036036036036036,796,0.8963963963963963,82.93991608328413,-69.36275904840605,-0.01070412948277871,-0.08209066348445634,0.0,0.005472798640478487,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,top_20,0.6200315578158618,2177,0.3359567901234568,-0.08436170789534435,165,0.565068493150685,0.6385343359442579,0.0757923748277446,2012,0.9242076251722554,206.30025068800626,-183.65543808816466,-0.02834188859385257,-0.08209066348445634,0.0,0.005472798640478487,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,zero,0.0,6480,1.0,-0.08549062609263769,274,1.0,1.0,0.042283950617283954,6206,0.957716049382716,586.1408998619067,-553.9792570802922,-0.08549062609263769,-0.08549062609263769,0.0,0.004963216478644216,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,train_utility,0.918385202109539,261,0.04027777777777778,-0.0610091606707048,7,0.025547445255474453,0.018277926977257115,0.02681992337164751,254,0.9731800766283525,16.51123909328493,-15.923390935053956,-0.002457313415903388,-0.08549062609263769,0.0,0.004963216478644216,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,top_05,0.8244550129584487,504,0.07777777777777778,-0.074326260544339,40,0.145985401459854,0.1734097094101056,0.07936507936507936,464,0.9206349206349206,43.037576443258246,-37.46043531434685,-0.005780931375670811,-0.08549062609263769,0.0,0.004963216478644216,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,top_10,0.7441338675491187,842,0.12993827160493826,-0.08232882672006311,80,0.291970802919708,0.33673904013077016,0.09501187648456057,762,0.9049881235154394,80.15095281760273,-69.32087209829314,-0.01069766544726746,-0.08549062609263769,0.0,0.004963216478644216,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,top_20,0.6200315578158618,1836,0.2833333333333333,-0.09137708832090362,158,0.5766423357664233,0.6384684203020349,0.0860566448801743,1678,0.9139433551198257,188.30252741827482,-167.76833415717908,-0.025890175024256033,-0.08549062609263769,0.0,0.004963216478644216,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,zero,0.0,6480,1.0,-0.08706332924379373,284,1.0,1.0,0.043827160493827164,6196,0.9561728395061728,595.8233032351654,-564.1703734997834,-0.08706332924379373,-0.08706332924379373,0.0,0.004884711378916987,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,train_utility,0.918385202109539,302,0.04660493827160494,-0.07000163184428132,4,0.014084507042253521,0.011546872930859795,0.013245033112582781,298,0.9867549668874173,21.505985174516848,-21.140492816972955,-0.003262421731014345,-0.08706332924379373,0.0,0.004884711378916987,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,top_05,0.8244550129584487,952,0.1469135802469136,-0.08004362229702067,64,0.22535211267605634,0.2787282214862941,0.06722689075630252,888,0.9327731092436975,85.02409323673734,-76.20152842676367,-0.011759495127586986,-0.08706332924379373,0.0,0.004884711378916987,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,top_10,0.7441338675491187,1825,0.2816358024691358,-0.07847935774017917,185,0.6514084507042254,0.6976966686297281,0.10136986301369863,1640,0.8986301369863013,165.3089715045739,-143.22482787582697,-0.022102596894417743,-0.08706332924379373,0.0,0.004884711378916987,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,top_20,0.6200315578158618,2399,0.3702160493827161,-0.08017819875030979,266,0.9366197183098591,0.9243607458251603,0.11087953313880784,2133,0.8891204668611922,221.6062245397424,-192.3474988019932,-0.029683255987961912,-0.08706332924379373,0.0,0.004884711378916987,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,zero,0.0,6480,1.0,-0.09341559547051581,256,1.0,1.0,0.03950617283950617,6224,0.9604938271604938,631.7723815467489,-605.3330586489425,-0.09341559547051581,-0.09341559547051581,0.0,0.00408014242250099,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,train_utility,0.918385202109539,278,0.042901234567901236,-0.06701042989670751,5,0.01953125,0.024201301803879992,0.017985611510791366,273,0.9820143884892086,19.268765544224735,-18.628899511284686,-0.0028748301714945504,-0.09341559547051581,0.0,0.00408014242250099,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,top_05,0.8244550129584487,578,0.08919753086419753,-0.09086768995779305,32,0.125,0.18279122639786466,0.05536332179930796,546,0.9446366782006921,57.35440105322356,-52.521524795604385,-0.008105173579568577,-0.09341559547051581,0.0,0.00408014242250099,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,top_10,0.7441338675491187,1207,0.18626543209876542,-0.09190981552909665,96,0.375,0.4291714989910432,0.07953603976801989,1111,0.9204639602319801,122.28215118397944,-110.93514734361968,-0.017119621503645013,-0.09341559547051581,0.0,0.00408014242250099,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
softmax_logistic_classifier__baseline,softmax_logistic,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,top_20,0.6200315578158618,2037,0.3143518518518518,-0.08590461968460184,201,0.78515625,0.7978323467015183,0.09867452135493372,1836,0.9013254786450663,196.08185733029,-174.9877102975339,-0.027004276280483627,-0.09341559547051581,0.0,0.00408014242250099,softmax_logistic_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,"LogisticRegression(C=1.0,class_weight='balanced')",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
