candidate_id,base_model_name,model_family,estimator,role,feature_scheme,feature_count,params_json,status,skip_reason,eval_split,rows,feature_fit_seconds,fit_seconds,prediction_seconds,roc_auc_u_gt_zero,average_precision_u_gt_zero,threshold,decision_ela_call_rate,decision_mean_utility,utility_capture_rate,precision_u_gt_zero_under_calls,unhelpful_call_cost_sum
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_0p3__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 0.3, ""class_weight"": ""balanced""}",completed,,bbob_validation,64800,9.968649292000919,5.191612499998882,0.0008312499994644895,0.8098265052226434,0.13459042074097677,1.1572021098822742,0.0001080246913580247,-2.220256535807921e-05,0.0004941836821668677,0.14285714285714285,1.8059237542198598
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_0p3__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.3,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 0.3, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.401045999999042,0.002949541994894389,0.8149475194698301,0.2071116108786996,0.26147784897695703,0.01743312757201646,0.0005950630771540454,0.13643038759896287,0.3328415461788138,226.91175757493804
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_0p3__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.3,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 0.3, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.401045999999042,0.0010122919993591495,0.8058115299967561,0.1284332830279865,0.26147784897695703,0.03608024691358025,-0.0035020989222146535,0.02627144064645577,0.0855431993156544,246.45670291906106
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_0p3__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 0.3, ""class_weight"": null}",completed,,bbob_train,194400,9.968649292000919,3.7728065839983174,0.002439542004140094,0.8158349724466147,0.20669994206833117,-0.571396346853769,0.019876543209876543,0.0005047521965031006,0.14207942708514434,0.32091097308488614,258.6535651191286
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_0p3__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 0.3, ""class_weight"": null}",completed,,bbob_validation,64800,9.968649292000919,3.7728065839983174,0.000832874997286126,0.8056395910841841,0.13091273740022538,-0.571396346853769,0.038919753086419755,-0.0036314176929286017,0.035621576045472524,0.09080095162569389,261.7840701664429
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight='balanced')",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.717416458996013,0.003202790998329874,0.8359533802580078,0.20071334678894248,0.9595022321164859,0.0021296296296296298,0.000262129592693188,0.02959138513189531,0.39371980676328505,23.349297357153084
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight='balanced')",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.717416458996013,0.0011106670062872581,0.8081518042947337,0.13143193180880244,0.9595022321164859,3.08641975308642e-05,-8.586151639318856e-06,0.0,0.0,0.5563826262278618
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": ""balanced""}",completed,,bbob_train,194400,9.968649292000919,6.011425916003645,0.0024393749990849756,0.8379642094924777,0.21080489136774527,1.029382410588891,0.003184156378600823,0.00024136252375497576,0.03579331666819524,0.3554119547657512,42.96016191329089
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": ""balanced""}",completed,,bbob_validation,64800,9.968649292000919,6.011425916003645,0.0008358330014743842,0.8091271336148906,0.13222480692569386,1.029382410588891,0.0006944444444444445,-9.118600423714273e-05,0.0009946676778938236,0.1111111111111111,6.647929488354659
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.68603716600046,0.002963792001537513,0.820772346242871,0.20872792409781857,0.3207875701711555,0.007016460905349795,0.00044655966674399554,0.06796453735823349,0.34750733137829914,83.85538420760537
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.68603716600046,0.0010090419964399189,0.8048025730045543,0.1277868149892007,0.3207875701711555,0.009429012345679012,-0.000944873681064673,0.006719423304604504,0.0867430441898527,66.22060497854447
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": null}",completed,,bbob_train,194400,9.968649292000919,3.79695575000369,0.0024129579978762195,0.7940426701520574,0.19300582555355045,-0.5878292246723787,0.023549382716049384,0.00035781969198989263,0.1456839945914104,0.3071210135430319,296.26871767560255
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_1p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 1.0, ""class_weight"": null}",completed,,bbob_validation,64800,9.968649292000919,3.79695575000369,0.0008304579969262704,0.7895704052869226,0.12305398172787302,-0.5878292246723787,0.044737654320987655,-0.004247309879094596,0.03199067161206005,0.09313556398758192,298.9959819205545
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight='balanced')",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.955158582997683,0.0032193329971050844,0.8376554030891794,0.20143872128733803,0.9632377942533161,0.0022633744855967077,0.000269859590788079,0.030979058696657603,0.38636363636363635,25.33118983737598
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight='balanced')",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.955158582997683,0.0010598750013741665,0.8055132194384913,0.12992192925222235,0.9632377942533161,1.54320987654321e-05,-1.7811834264556078e-06,0.0,0.0,0.11542068603432339
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": ""balanced""}",completed,,bbob_train,194400,9.968649292000919,12.539295375005167,0.0024083749958663248,0.8378930562208455,0.21053358075149248,1.0298659991913555,0.0032150205761316874,0.0002552301186507809,0.03653243530141448,0.3552,42.12031133155419
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": ""balanced""}",completed,,bbob_validation,64800,9.968649292000919,12.539295375005167,0.0008430829984718002,0.8089172985157836,0.1321361778918151,1.0298659991913555,0.0007098765432098765,-9.270408418097895e-05,0.0009946676778938236,0.10869565217391304,6.746301068715246
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.766709167000954,0.002938666999398265,0.8212120561032906,0.2135183119430557,0.2697058299458112,0.015787037037037037,0.0005206149897244263,0.12435617222098075,0.33463668947539915,211.06475543161596
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.766709167000954,0.0010156670032301918,0.8037778408773458,0.1267455090736844,0.2697058299458112,0.028996913580246912,-0.0028488511074488978,0.018035291701097654,0.07876530069185737,198.00646847920336
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": null}",completed,,bbob_train,194400,9.968649292000919,3.5548353749982198,0.00245445899781771,0.818156014766111,0.20801807916631387,-0.5730859047705078,0.02001028806584362,0.0004903228955147069,0.14304757604873006,0.3195372750642674,263.88975196918096
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_3p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 3.0, ""class_weight"": null}",completed,,bbob_validation,64800,9.968649292000919,3.5548353749982198,0.000853459001518786,0.8062045919550528,0.13131996271557045,-0.5730859047705078,0.03799382716049383,-0.003546523730852167,0.0349328233540514,0.09057676685621446,255.77117163336038
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight='balanced')",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.828811042003508,0.0031684999994467944,0.8371516092223598,0.20054817153627683,0.9610361882655785,0.0024022633744855966,0.00024947967929919886,0.03035265879514665,0.3576017130620985,27.720084154622658
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight='balanced')",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.828811042003508,0.001080250003724359,0.808125064850478,0.13240117861839337,0.9610361882655785,1.54320987654321e-05,-1.7811834264556078e-06,0.0,0.0,0.11542068603432339
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": ""balanced""}",completed,,bbob_train,194400,9.968649292000919,10.993849791993853,0.0024025829989113845,0.8419284875289705,0.2111318785198361,1.1235770966545526,0.0027160493827160493,0.0002341780135706964,0.03390023670956474,0.39015151515151514,39.603094388218196
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": ""balanced""}",completed,,bbob_validation,64800,9.968649292000919,10.993849791993853,0.0008401250015594997,0.8093445916860839,0.1351508826440712,1.1235770966545526,0.0001080246913580247,-3.245739696354405e-05,0.0,0.0,2.1032393232376547
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,9.968649292000919,9.69684929199866,0.0029366250018938445,0.8153458673710527,0.20748997451408546,0.27654641143016295,0.015864197530864196,0.0006163764724531881,0.129483888351038,0.3333333333333333,205.3249940606039
softmax_logistic_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight=None)",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,9.968649292000919,9.69684929199866,0.0010137499994016252,0.801824986751095,0.12619447576347642,0.27654641143016295,0.03518518518518519,-0.0034109973088999766,0.022457279843682388,0.08464912280701754,237.71924992268066
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": null}",completed,,bbob_train,194400,9.968649292000919,2.5776147910000873,0.002398791999439709,0.8124909658911543,0.20433503301791878,-0.5727520104757499,0.019963991769547326,0.0005626240582477697,0.14293104436510165,0.321308940994589,249.5417817937206
linear_svm_classifier__engineered_univariate_selected__best_candidate__C_10p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight=None,tol=1e-2)",best_candidate,engineered_univariate_selected,48,"{""C"": 10.0, ""class_weight"": null}",completed,,bbob_validation,64800,9.968649292000919,2.5776147910000873,0.0008410419977735728,0.8046907781609065,0.13058895393668707,-0.5727520104757499,0.038842592592592595,-0.003624743518182743,0.031617404353026124,0.09217322208978942,258.3763297763029
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.03,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.03,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.1,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.1,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.1,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.1,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=0.3,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=1.0,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=3.0,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_balanced,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight='balanced',tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": ""balanced""}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_train,194400,,,,,,,,,,,
linear_svm_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_null,linear_svm_classifier,linear_svm,"LinearSVC(C=10.0,class_weight=None,tol=1e-2)",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": null}",skipped,skipped_slow_solver,bbob_validation,64800,,,,,,,,,,,
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_null__solver_svd,lda_classifier,lda,LinearDiscriminantAnalysis(solver='svd'),best_candidate,engineered_interaction_selected,96,"{""shrinkage"": null, ""solver"": ""svd""}",completed,,bbob_train,194400,25.349868833000073,0.7416321250057081,0.005466000002343208,0.8353057069846775,0.24015500272360632,0.5128800229350212,0.024228395061728396,0.0009005771923083504,0.18154777056701107,0.37154989384288745,280.81462737604176
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_null__solver_svd,lda_classifier,lda,LinearDiscriminantAnalysis(solver='svd'),best_candidate,engineered_interaction_selected,96,"{""shrinkage"": null, ""solver"": ""svd""}",completed,,bbob_validation,64800,25.349868833000073,0.7416321250057081,0.0021945839980617166,0.8240055219532739,0.1710523323815198,0.5128800229350212,0.026712962962962963,0.002479020535363581,0.3514426581875004,0.267475447718082,100.49490704104042
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_null__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=None)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": null, ""solver"": ""lsqr""}",completed,,bbob_train,194400,25.349868833000073,0.12528891699912492,0.005130208999617025,0.8352388036387228,0.24029502314503212,0.013004155359163423,0.024434156378600823,0.0008675489577887712,0.18051634286908544,0.3696842105263158,284.6452854227527
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_null__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=None)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": null, ""solver"": ""lsqr""}",completed,,bbob_validation,64800,25.349868833000073,0.12528891699912492,0.0018927499986602925,0.8236696957010571,0.17074358044879898,0.013004155359163423,0.026651234567901236,0.0024550072372368534,0.3493728945663013,0.26635784597568035,100.51305463160561
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_auto__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage='auto')",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",completed,,bbob_train,194400,25.349868833000073,0.19624649999605026,0.005212500000197906,0.7201300544005795,0.15563742900022098,0.9974674411968414,0.0035956790123456792,0.00013478250155274013,0.022689058804339107,0.3319027181688126,30.773055568844168
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_auto__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage='auto')",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",completed,,bbob_validation,64800,25.349868833000073,0.19624649999605026,0.0018934580002678558,0.8061060268822384,0.18142018048732592,0.9974674411968414,0.006481481481481481,0.0008197945928745139,0.09109281301768825,0.28809523809523807,14.562780678216948
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p1__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.1)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.1, ""solver"": ""lsqr""}",completed,,bbob_train,194400,25.349868833000073,0.12597933399956673,0.005090291997476015,0.5558915786708598,0.11574081854928556,0.07303953495379216,0.004372427983539095,0.00011874549213381058,0.025537651062710866,0.3035294117647059,41.04378516110646
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p1__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.1)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.1, ""solver"": ""lsqr""}",completed,,bbob_validation,64800,25.349868833000073,0.12597933399956673,0.0017660410012467764,0.5866878197217397,0.16375945975832604,0.07303953495379216,0.00018518518518518518,1.716684370240607e-05,0.002039742524111734,0.25,0.40319582414414573
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p3__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.3)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.3, ""solver"": ""lsqr""}",completed,,bbob_train,194400,25.349868833000073,0.12426187500386732,0.005089917001896538,0.5535325067568221,0.10955201697453228,0.9487667094956227,7.20164609053498e-05,1.0543436899558936e-05,0.0011212504419304888,0.6428571428571429,0.7659416048697766
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p3__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.3)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.3, ""solver"": ""lsqr""}",completed,,bbob_validation,64800,25.349868833000073,0.12426187500386732,0.001764375003403984,0.5835398340199511,0.16332315935240113,0.9487667094956227,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
